REGION,MANZANA,LOTE,SHAPE_AREA,NOMBRE_COL,CALLE,NIVELES,US_ACT2020,RML
"30","035","007",128.0701614292,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 204,"2",HU,30 035 007
"30","035","029",134.6129584479,VALLE DE VASCONCELOS,ALBERTO C SILLER 223,"2",HU,30 035 029
"30","035","008",130.10941871,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 206,"2",HU,30 035 008
"30","035","009",132.0647968639,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 208,"2",HU,30 035 009
"30","035","027",132.6940329522,VALLE DE VASCONCELOS,ALBERTO C SILLER 219,"2",HU,30 035 027
"30","035","028",135.8299357114,VALLE DE VASCONCELOS,ALBERTO C SILLER 221,"2",HU,30 035 028
"30","035","005",168.8854505677,VALLE DE VASCONCELOS,L GARZA AYALA L5 M10,"0",HU,30 035 005
"30","035","003",125.3809980848,VALLE DE VASCONCELOS,L GARZA AYALA 1207,"0",HU,30 035 003
"30","035","001",133.6454764832,VALLE DE VASCONCELOS,L GARZA AYALA L1 M10,"2",HU,30 035 001
"30","035","002",125.3284685957,VALLE DE VASCONCELOS,L GARZA AYALA 1206,"0",HU,30 035 002
"30","035","004",128.5245812615,VALLE DE VASCONCELOS,L GARZA AYALA 1202,"0",HU,30 035 004
"30","032","036",126.6865489246,VALLE DE VASCONCELOS,JUSTO SIERRA 201,"2",HU,30 032 036
"30","032","001",119.6513942483,VALLE DE VASCONCELOS,NATIVIDAD GARCIA L1 M7,"2",HU,30 032 001
"30","027","017",118.2518344715,VALLE DE VASCONCELOS,AGUSTIN SILLER 210,"2",HU,30 027 017
"30","027","008",121.7228866752,VALLE DE VASCONCELOS,PRICILIANO SILLER 315,"2",HU,30 027 008
"30","027","016",118.0542379427,VALLE DE VASCONCELOS,AGUSTIN SILLER 212,"2",HU,30 027 016
"30","027","009",124.6412747888,VALLE DE VASCONCELOS,PRICILIANO SILLER 317,"2",HU,30 027 009
"30","027","015",120.8860712479,VALLE DE VASCONCELOS,AGUSTIN SILLER 214,"2",HU,30 027 015
"30","027","010",118.8929823054,VALLE DE VASCONCELOS,PRICILIANO SILLER 319,"2",HU,30 027 010
"30","027","014",115.3104295045,VALLE DE VASCONCELOS,AGUSTIN SILLER 216,"2",HU,30 027 014
"30","027","011",123.153549043,VALLE DE VASCONCELOS,PRISCILIANO SILLER 321,"2",HU,30 027 011
"30","027","002",125.7178074916,VALLE DE VASCONCELOS,PRICILIANO SILLER 303,"2",HU,30 027 002
"06","001","013",6149.592301147,,,"0",IND,06 001 013
"25","169","028",129.6785234587,EL OBISPO II,JOSE MA DE J BELAUNZARAN L28 M169,"2",HU,25 169 028
"25","169","029",132.2950514242,EL OBISPO II,MADERO L29 M169,"2",HU,25 169 029
"25","169","030",126.697822033,EL OBISPO II,FRANCISCO I MADERO L30 M169,"2",HU,25 169 030
"25","169","018",123.5048221346,EL OBISPO,SAN EVARISTO L18 M169,"2",HU,25 169 018
"25","169","017",119.7595135026,EL OBISPO,FRANCISCO DE PAULA V L17 M169,"2",HU,25 169 017
"25","169","031",127.2784820533,EL OBISPO II,JOSE MA DE J BELAUNZARAN L31 M169,"1",HU,25 169 031
"25","169","032",132.8223474284,EL OBISPO II,FCO I MADERO L32 M169,"2",HU,25 169 032
"25","169","016",120.6018733584,EL OBISPO,FRANCISCO DE PAULA V L16 M169,"2",HU,25 169 016
"25","169","008",119.9728154373,EL OBISPO,FRANCISCO DE PAULA V L8 M169,"2",HU,25 169 008
"25","169","039",124.1834710358,EL OBISPO II,JOSE MA DE J BELAUNZARAN L39 M169,"2",HU,25 169 039
"25","169","041",128.2411748721,EL OBISPO II,FRANCISCO I MADERO L41 M169,"2",HU,25 169 041
"25","169","006",121.573569343,EL OBISPO,SAN EVARISTO L6 M169,"2",HU,25 169 006
"25","169","005",116.8690042595,EL OBISPO,FRANCISCO DE PAULA V L5 M169,"1",HU,25 169 005
"25","169","011",118.5182667785,EL OBISPO,FRANCISCO DE PAULA V L11 M169,"2",HM,25 169 011
"25","169","037",130.9529349171,EL OBISPO II,JOSE MA DE J BELAUNZARAN L37 M169,"1",HU,25 169 037
"25","169","012",119.351689955,EL OBISPO,FRANCISCO DE PAULA V L12 M169,"2",HU,25 169 012
"06","606","005",158.5031618008,,,"2",HU,06 606 005
"06","606","004",157.8185813474,,,"2",HU,06 606 004
"06","606","001",33.93885622848,,,"2",HM,06 606 001
"06","001","012",8981.528200573,,,"0",IF,06 001 012
"06","606","009",181.0913865655,,,"2",HM,06 606 009
"06","606","002",140.0884911649,,,"2",HU,06 606 002
"06","606","003",91.88783200657,,,"1",HU,06 606 003
"06","606","006",165.5744328423,,,"1",M1,06 606 006
"06","606","010",205.5869731101,,,"2",HU,06 606 010
"25","189",,8366.315158726,,,"0",EU,25 189
"25","170","004",154.8669409775,,,"1",HU,25 170 004
"25","189",,1839.818835892,,,"0",EU,25 189
"25","170","002",137.6022092744,,,"1",HU,25 170 002
"25","172","001",183.8123387604,EL OBISPO II,ANDRES A DE LLANOS V L1 M172,"1",HU,25 172 001
"25","172","015",127.0738099519,EL OBISPO II,LANDON L15 M172,"3",HU,25 172 015
"25","172","017",136.7669513914,EL OBISPO II,RAFAEL JOSE VERGER L17 M172,"2",HM,25 172 017
"25","172","034",188.0394751033,EL OBISPO II,SAN EVARISTO L34 M172,"2",HU,25 172 034
"25","169","001",241.9402914695,EL OBISPO,FRANCISCO DE PAULA V L1 M169,"1",HU,25 169 001
"25","169","002",240.5668600293,EL OBISPO,FRANCISCO DE PAULA V L2 M169,"1",HU,25 169 002
"25","169","003",167.8338427549,EL OBISPO,SAN EVARISTO L3 M169,"2",HU,25 169 003
"25","169","004",123.3624099136,EL OBISPO,SAN EVARISTO L4 M169,"2",HU,25 169 004
"25","169","007",121.6877242694,EL OBISPO,SAN EVARISTO L7 M169,"2",HU,25 169 007
"25","169","009",115.8052903667,EL OBISPO,FRANCISCO DE PAULA V L9 M169,"1",HU,25 169 009
"25","169","023",144.9986135273,EL OBISPO II,SAN EVARISTO L23 M169,"2",HU,25 169 023
"25","169","034",133.6146841687,EL OBISPO II,JOSE MA DE J BELAUNZARAN L34 M169,"2",HU,25 169 034
"25","169","040",130.8901902001,EL OBISPO II,JOSE MA DE J BELAUNZARAN L40 M169,"2",HU,25 169 040
"25","169","042",129.793619389,EL OBISPO II,JOSE MA DE J BELAUNZARAN L42 M169,"1",HU,25 169 042
"25","169","044",142.2309250005,EL OBISPO II,JOSE MA DE J BELAUNZARAN L44 M169,"1",HU,25 169 044
"25","169","045",139.2961938753,,,"2",HU,25 169 045
"25","169","043",290.6399695976,EL OBISPO II,JOSE MA DE J BELAUNZARAN L43 M169,"2",HU,25 169 043
"25","169","038",129.6859694932,EL OBISPO II,JOSE MA DE J BELAUNZARAN L38 M169,"2",HU,25 169 038
"25","169","010",124.5786662904,EL OBISPO,FRANCISCO DE PAULA V L10 M169,"2",HU,25 169 010
"25","169","027",130.3966345968,EL OBISPO II,JOSE MA DE J BELAUNZARAN L27 M169,"2",HU,25 169 027
"25","169","021",129.7316038516,EL OBISPO,SAN EVARISTO L21 M169,"2",HU,25 169 021
"25","169","026",128.3581937501,EL OBISPO II,JOSE MA DE J BELAUNZARAN L26 M169,"2",HU,25 169 026
"25","169","022",120.9917480912,EL OBISPO,FRANCISCO DE PAULA V L22 M169,"2",HU,25 169 022
"25","169","019",127.2478857706,EL OBISPO,EVARISTO L3 M175,"2",HU,25 169 019
"25","169","020",119.4058340554,EL OBISPO,FRANCISCO DE PAULA V L20 M169,"2",HU,25 169 020
"30","032","009",117.8482285761,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 416,"2",HU,30 032 009
"30","032","027",121.9800439751,VALLE DE VASCONCELOS,JUSTO SIERRA 219,"2",HU,30 032 027
"30","032","010",119.6174071957,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 418,"2",HU,30 032 010
"30","032","026",122.5923167845,VALLE DE VASCONCELOS,JUSTO SIERRA 221,"2",HU,30 032 026
"30","032","011",120.5604809813,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 420,"2",HU,30 032 011
"30","032","025",120.6591195505,VALLE DE VASCONCELOS,JUSTO SIERRA 223,"2",HU,30 032 025
"30","032","012",118.9954082947,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 422,"2",HU,30 032 012
"30","032","024",122.4224629992,VALLE DE VASCONCELOS,EPIGMENIO GARCIA 225,"2",HU,30 032 024
"30","032","013",121.0757474917,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 424,"2",HU,30 032 013
"30","032","023",123.7509544701,VALLE DE VASCONCELOS,EPIGMENIO GARCIA 227,"2",HU,30 032 023
"30","032","014",122.7392388696,VALLE DE VASCONCELOS,NATIVIDAD GARCIA L14 M7,"2",HU,30 032 014
"30","032","022",120.5937177175,VALLE DE VASCONCELOS,EPIGMENIO GARCIA 229,"2",HU,30 032 022
"30","032","015",119.9445839216,VALLE DE VASCONCELOS,NATIVIDAD GARCIA L15 M7,"2",HU,30 032 015
"30","032","021",120.4559731577,VALLE DE VASCONCELOS,JUSTO SIERRA 231,"2",HU,30 032 021
"30","032","016",120.1401248631,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 430,"2",HU,30 032 016
"30","032","020",120.4874765864,VALLE DE VASCONCELOS,JUSTO SIERRA 233,"2",HU,30 032 020
"30","032","017",120.5021033906,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 432,"2",HU,30 032 017
"30","032","019",169.404444862,VALLE DE VASCONCELOS,LUIS ARIZPE 203,"2",HU,30 032 019
"30","032","018",153.1690853787,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 434,"2",HU,30 032 018
"30","030","010",203.9301203335,VALLE DE VASCONCELOS,LUIS ARIZPE Y N GARCIA 200,"2",HU,30 030 010
"30","030","001",194.5694918409,VALLE DE VASCONCELOS,JUAN FRIAS Y N GARCIA 300,"2",HU,30 030 001
"30","030","005",196.3710848025,VALLE DE VASCONCELOS,JUSTO SIERRA 209,"2",HU,30 030 005
"30","030","006",175.4261696917,VALLE DE VASCONCELOS,LUIS ARIZPE 208,"2",HU,30 030 006
"30","030","003",124.1854268746,VALLE DE VASCONCELOS,JUAN FRIAS 205,"2",HU,30 030 003
"30","030","004",118.4037682713,VALLE DE VASCONCELOS,JUAN FRIAS 207,"3",HU,30 030 004
"30","030","008",118.8590070491,VALLE DE VASCONCELOS,LUIS ARIZPE 204,"2",HU,30 030 008
"30","030","009",124.662274265,VALLE DE VASCONCELOS,LUIS ARIZPE 202,"3",HU,30 030 009
"30","030","007",119.30902092,VALLE DE VASCONCELOS,LUIS ARIZPE 206,"2",HU,30 030 007
"30","030","002",119.4592175977,VALLE DE VASCONCELOS,JUAN FRIAS 203,"2",HU,30 030 002
"30","028","011",212.5303214848,VALLE DE VASCONCELOS,JUAN FRIAS Y N GARCIA 200,"2",HU,30 028 011
"30","028","001",198.6454590848,VALLE DE VASCONCELOS,NATIVIDAD GARCIA 201,"3",HU,30 028 001
"30","028","004",124.1384875847,VALLE DE VASCONCELOS,AGUSTIN SILLER 207,"2",HU,30 028 004
"30","028","005",119.0217748639,VALLE DE VASCONCELOS,AGUSTIN SILLER 209,"2",HU,30 028 005
"30","028","009",122.4780872782,VALLE DE VASONCELOS,JUAN FRIAS 204,"2",HU,30 028 009
"30","028","008",117.4298175823,VALLE DE VASCONCELOS,JUAN FRIAS 206,"2",HU,30 028 008
"30","028","003",117.186847991,VALLE DE VASCONCELOS,AGUSTIN SILLER 205,"2",HU,30 028 003
"30","028","010",115.6193121149,VALLE DE VASCONCELOS,JUAN FRIAS 202,"2",HU,30 028 010
"30","028","002",122.0074255459,VALLE DE VASCONCELOS,AGUSTIN SILLER 203,"2",HU,30 028 002
"30","027","012",223.7736952717,VALLE DE VASCONCELOS,PRISCILIANO SILLER 323,"2",HU,30 027 012
"30","027","013",172.6773427083,VALLE DE VASCONCELOS,AGUSTIN SILLER 218,"2",HU,30 027 013
"30","027","001",193.5945379057,VALLE DE VASCONCELOS,PRISCILIANO SILLER 301,"2",HU,30 027 001
"30","027","022",208.1053018772,VALLE DE VASCONCELOS,AGUSTIN SILLER 200,"2",HU,30 027 022
"30","027","003",121.3588877058,VALLE DE VASCONCELOS,PRICILIANO SILLER 305,"2",HU,30 027 003
"30","027","004",123.1478842407,VALLE DE VASCONCELOS,PRICILIANO SILLER 307,"2",HU,30 027 004
"30","027","021",117.7020413651,VALLE DE VASCONCELOS,AGUSTIN SILLER 202,"2",HU,30 027 021
"30","027","020",119.4356488369,VALLE DE VASCONCELOS,AGUSTIN SILLER 204,"2",HU,30 027 020
"30","027","005",125.1109416054,VALLE DE VASCONCELOS,PRICILIANO SILLER 309,"2",HU,30 027 005
"30","027","019",121.3415890358,VALLE DE VASCONCELOS,AGUSTIN SILLER 206,"2",HU,30 027 019
"30","027","006",118.8564833668,VALLE DE VASCONCELOS,PRICILIANO SILLER 311,"2",HU,30 027 006
"30","027","018",115.2762425349,VALLE DE VASCONCELOS,AGUSTIN SILLER 208,"2",HU,30 027 018
"30","027","007",121.9260396508,VALLE DE VASCONCELOS,PRICILIANO SILLER 313,"2",HU,30 027 007
"09","009","107",4790.279468559,,,"0",HU,09 009 107
"09","009","151",128.0524549539,,,"0",HU,09 009 151
"09","009","154",130.6755691439,,,"0",HU,09 009 154
"09","009","110",114.6926114417,SAN PEDRO,LIBERTAD 505,"2",HU,09 009 110
"09","009","117",130.4719244757,,ZARAGOZA 413,"3",HU,09 009 117
"09","009","116",135.2666421509,SAN PEDRO,ZARAGOZA 411,"3",HU,09 009 116
"09","009","115",129.9528436146,,ZARAGOZA 409,"3",HU,09 009 115
"09","009","114",130.7402897292,,ZARAGOZA NTE 407,"3",HU,09 009 114
"09","009","113",133.5239383631,SAN PEDRO,ZARAGOZA 405,"3",HU,09 009 113
"09","009","112",130.7733053329,SAN PEDRO,ZARAGOZA 403,"3",HU,09 009 112
"09","009","111",133.8435657331,SAN PEDRO,ZARAGOZA 401,"3",HU,09 009 111
"09","009","109",113.7887189609,SAN PEDRO,LIBERTAD 503,"2",HU,09 009 109
"25","169","013",122.9579811865,EL OBISPO,FRANCISCO DE PAULA V L13 M169,"2",HU,25 169 013
"25","169","036",127.3918424163,EL OBISPO II,JOSE MA DE J BELAUNZARAN L36 M169,"2",HU,25 169 036
"25","169","015",123.5638670073,EL OBISPO,FRANCISCO DE PAULA V L15 M169,"2",HU,25 169 015
"25","169","014",125.4431560223,EL OBISPO,SAN EVASRISTO L14 M169,"2",HU,25 169 014
"25","169","033",131.8997077891,EL OBISPO II,FCO I MADERO L33 M169,"2",HU,25 169 033
"25","169","035",125.7342370366,EL OBISPO II,JOSE MA DE J BELAUNZARAN L35 M169,"2",HU,25 169 035
"25","172","016",125.2821841346,EL OBISPO II,LANDON L16 M172,"2",HU,25 172 016
"25","172","012",121.7175457518,EL OBISPO II,ANDRES A DE LLANOS V L12 M172,"2",HU,25 172 012
"25","172","020",134.0281035614,EL OBISPO II,FRANCISCO DE P VEREA L20 M172,"2",HU,25 172 020
"25","172","008",124.6057626801,EL OBISPO II,ANDRES A DE LLANOS V L8 M172,"1",HU,25 172 008
"25","172","024",130.2887662278,EL OBISPO II,FRANCISCO DE P VEREA L24 M172,"1",HU,25 172 024
"25","172","005",117.4441809996,EL OBISPO II,ANDRES A DE LLANOS V L5 M172,"2",HU,25 172 005
"25","172","027",130.7427342714,EL OBISPO II,SAN EVARISTO 815,"2",HU,25 172 027
"25","172","032",136.4343736935,EL OBISPO II,FRANCISCO DE P VEREA L32 M172,"1",HU,25 172 032
"25","172","033",113.2399086277,EL OBISPO II,FRANCISCO DE P VEREA L33 M172,"1",HU,25 172 033
"25","172","031",124.3596815056,EL OBISPO II,FRANCISCO DE P VEREA L31 M172,"1",HU,25 172 031
"25","172","029",136.8408202536,EL OBISPO II,SAN EVARISTO L29 M172,"1",HU,25 172 029
"25","172","030",130.5426697428,EL OBISPO II,SAN EVARISTO L30 M172,"2",HU,25 172 030
"25","172","002",136.0770361201,EL OBISPO II,ANDRES A DE LLANOS V L2 M172,"2",HU,25 172 002
"25","172","028",124.5465628714,EL OBISPO II,SAN EVARISTO L28 M172,"1",HU,25 172 028
"25","172","004",117.872857446,EL OBISPO II,SAN ESTEBAN L4 M172,"1",M1,25 172 004
"25","172","003",122.8515932358,EL OBISPO II,ANDRES A DE LLANOS V L3 M172,"1",HU,25 172 003
"25","172","026",136.4502213226,EL OBISPO II,FRANCISCO DE P VEREA L26 M172,"2",HU,25 172 026
"25","172","006",124.6951285421,EL OBISPO II,ANDRES A DE LLANOS V L6 M172,"2",HU,25 172 006
"25","172","007",119.9322568409,EL OBISPO II,ANDRES A DE LLANOS V L7 M172,"1",HU,25 172 007
"25","172","025",132.2326525487,EL OBISPO II,FRANCISCO DE P VEREA L25 M172,"1",HU,25 172 025
"25","172","009",118.9223706725,EL OBISPO II,ANDRES A DE LLANOS V L9 M172,"2",HU,25 172 009
"25","172","023",124.8985624284,EL OBISPO II,FRANCISCO DE P VEREA L23 M172,"2",HU,25 172 023
"25","172","021",125.0578598689,EL OBISPO II,FRANCISCO DE P VEREA L21 M172,"1",HU,25 172 021
"25","172","011",118.8760610773,EL OBISPO II,ESTEBAN V L11 M172,"2",HU,25 172 011
"25","172","013",115.5291268982,EL OBISPO II,ANDRES A DE LLANOS V L13 M172,"2",HU,25 172 013
"25","172","019",125.2611000345,EL OBISPO II,SAN EVARISTO L19 M172,"2",HU,25 172 019
"25","172","018",128.9699746268,EL OBISPO II,SAN EVARISTO L18 M172,"2",HU,25 172 018
"25","172","014",119.6493728669,EL OBISPO II,ANDRES A DE LLANOS V L14 M172,"2",C,25 172 014
"25","172","022",132.6813026046,EL OBISPO II,SAN EVARISTO L22 M172,"2",HU,25 172 022
"25","172","010",119.8701601779,EL OBISPO II,ANDRES A DE LLANOS V L10 M172,"2",HU,25 172 010
"25","171","012",224.0937863168,EL OBISPO II,ESTEBAN V L12 M171,"2",HU,25 171 012
"25","171","013",127.9654480987,EL OBISPO II,ANDRES A DE LLANOS Y V L13 M171,"1",HU,25 171 013
"25","171","023",231.1567743827,EL OBISPO II,ANDRES A DE LLANOS Y V L23 M171,"2",HU,25 171 023
"25","171","004",131.6124606415,EL OBISPO II,CALLE S/NOMBRE L4 M171,"1",HU,25 171 004
"25","171","011",179.4752159846,EL OBISPO II,NICOLAS V L11 M171,"1",HM,25 171 011
"25","171","008",130.1207678825,EL OBISPO II,NICOLAS V L8 M171,"2",HU,25 171 008
"25","171","016",123.3225236132,EL OBISPO II,ANDRES A DE LLANOS Y V L16 M171,"2",HU,25 171 016
"25","171","001",204.8920570541,EL OBISPO II,NICOLAS V L1 M171,"2",HU,25 171 001
"25","171","022",112.3996947339,EL OBISPO II,ESTEBAN V L22 M171,"2",HU,25 171 022
"25","171","002",128.3176874124,EL OBISPO II,NICOLAS V L2 M25,"2",HU,25 171 002
"25","171","003",136.3867616378,EL OBISPO II,NICOLAS V 808,"1",HU,25 171 003
"25","171","021",119.7454328567,EL OBISPO II,ANDRES A DE LLANOS Y V L21 M171,"1",HU,25 171 021
"25","171","020",119.0142993682,EL OBISPO II,SAN ESTEBAN 807,"2",HU,25 171 020
"25","171","005",130.0648014479,EL OBISPO II,CALLE S/NOMBRE L5 M171,"2",HU,25 171 005
"25","171","019",117.3587895936,EL OBISPO II,ANDRES A DE LLANOS Y V L19 M171,"1",HU,25 171 019
"25","171","018",122.2523169788,EL OBISPO II,ANDRES A DE LLANOS Y V L18 M171,"3",HU,25 171 018
"25","171","006",130.5456382995,EL OBISPO II,NICOLAS V L6 M171,"1",HU,25 171 006
"25","171","007",128.9906937572,EL OBISPO II,CALLE S/NOMBRE L7 M171,"1",HU,25 171 007
"25","171","017",120.3798539547,EL OBISPO II,ESTEBAN V 813,"2",HU,25 171 017
"25","171","009",126.3507458924,EL OBISPO II,NICOLAS V 820 L9 M171,"2",HU,25 171 009
"25","171","015",121.6908927172,EL OBISPO II,ANDRES A DE LLANOS Y V L15 M171,"2",HU,25 171 015
"25","171","014",124.3226380142,EL OBISPO II,ANDRES A DE LLANOS Y V L14 M171,"1",HU,25 171 014
"25","171","010",125.6961752751,EL OBISPO II,CALLE S/NOMBRE L10 M171,"2",HU,25 171 010
"25","169","051",121.9692251396,,,"0",HU,25 169 051
"25","169","049",531.7111700866,EL OBISPO,MANUEL R ANAYA 302 ABCD,"2",HM,25 169 049
"25","169","046",339.7893295206,EL OBISPO,FRANCISCO I MADERO 705 ABCD,"2",HM,25 169 046
"25","169","050",568.5144048001,EL OBISPO,MANUEL R ANAYA,"2",HM,25 169 050
"05","118","024",525.8133689873,,,"0",HU,05 118 024
"07","121","025",1775.287758273,,COATZACOALCOS L27M151 INT B DEL VAL,"0",EA,07 121 025
"07","121","026",110.2499663959,,COATZACOALCOS L27M151 INT B DEL VAL,"0",IF,07 121 026
"09","009","118",152.3442049858,,ZARAGOZA 415,"0",HU,09 009 118
"09","009","037",123.5979659176,SAN PEDRO,ZARAGOZA Y LIBERTAD 501,"2",HU,09 009 037
"09","009","091",1658.067115696,,LIBERTAD 555,"2",HU,09 009 091
"09","009","082",871.031324581,,PORFIRIO DIAZ 508,"2",HU,09 009 082
"05","118","005",520.5286577161,,,"0",HU,05 118 005
"06","004","154",113.1297730185,VALLE DEL SEMINARIO 2DO SECTOR,CARRETERA A SALTILLOCARRETERA A SALTILLO,"0",EA,06 004 154
"09","009","125",512.7017641035,SAN PEDRO,PRIV LA VENTURA L3 M9,"2",HU,09 009 125
"09","009","126",503.7243778109,,PRIV LA VENTURA L4 M9 SAN PEDRO,"2",HU,09 009 126
"09","009","124",523.421499937,SAN PEDRO,PRIV LA VENTURA 508,"2",HU,09 009 124
"08","025","024",1840.267819613,MIRASIERRA 3er SECTOR,,"3",HM,08 025 024
"09","009","080",261.0059630031,,,"3",HU,09 009 080
"09","009","079",281.5912278271,SAN PEDRO,TREVI\O 205,"1",HU,09 009 079
"09","009","083",306.353097249,,TREVI/O 220,"2",HU,09 009 083
"09","009","067",374.3159297046,,PORFIRIO DIAZ OTE 603,"2",HU,09 009 067
"09","009","100",152.19753932,,TREVI/O 601,"1",HU,09 009 100
"09","007","085",5.307201591849,,,"0",EA,09 007 085
"09","009","119",5267.682343531,DEL VALLE,CALLEJON DE LOS AYALA 1802,"1",HU,09 009 119
"09","009","101",4086.480347583,,,"0",HU,09 009 101
"09","009","061",472.9783869531,,ZARAGOZA SAN PEDRO,"1",HU,09 009 061
"25","185","014",314.2798976402,CONJ HAB REVOLUCION,BATALLONES ROJOS L14 M185,"2",HM,25 185 014
"25","185","015",312.820554879,CONJ HAB REVOLUCION,BATALLONES ROJOS L15 M185,"2",HM,25 185 015
"25","185","004",312.3291184323,CONJ HAB REVOLUCION,PEDRO REYES ZU/IGA L4  M185,"2",HM,25 185 004
"25","185","003",314.7434638644,CONJ HAB REVOLUCION,PEDRO REYES ZU/IGA L3  M185,"2",HM,25 185 003
"25","185","016",314.0526835203,CONJ HAB REVOLUCION,BATALLONES ROJOS L16 M185,"2",HM,25 185 016
"25","185","002",314.8371438635,CONJ HAB REVOLUCION,PEDRO REYES ZU/IGA L2  M185,"2",HM,25 185 002
"25","185","017",314.9497118377,CONJ HAB REVOLUCION,BATALLONES ROJOS L17 M185,"2",HM,25 185 017
"25","185","018",315.3839925069,CONJ HAB REVOLUCION,BATALLONES ROJOS L18 M185,"2",HM,25 185 018
"25","185","001",322.1581637352,CONJ HAB REVOLUCION,PEDRO REYES ZU/IGA L1  M185,"2",HM,25 185 001
"25","183","001",317.5138761277,CONJ HAB REVOLUCION,BATALLONES ROJOS L1  M183,"2",HM,25 183 001
"25","183","004",322.2581873998,CONJ HAB REVOLUCION,BATALLONES ROJOS L4  M183,"2",HM,25 183 004
"25","183","017",325.6288433302,CONJ HAB REVOLUCION,PEDRO N PERALES L17 M183,"2",HM,25 183 017
"25","183","016",327.7915192308,CONJ HAB REVOLUCION,PEDRO N PERALES L16 M183,"2",HM,25 183 016
"25","183","005",321.4922412956,CONJ HAB REVOLUCION,BATALLONES ROJOS L5  M183,"2",HM,25 183 005
"25","183","006",322.5502034735,CONJ HAB REVOLUCION,BATALLONES ROJOS L6 M183,"2",HM,25 183 006
"25","183","015",325.9401086844,CONJ HAB REVOLUCION,PEDRO N PERALES L15 M183,"2",HM,25 183 015
"25","219","004",237.97362423,,,"1",HU,25 219 004
"25","219","003",194.3239135223,,,"1",HU,25 219 003
"25","219","002",184.6783593882,,,"1",HU,25 219 002
"25","219","013",111.6843579004,,,"2",HU,25 219 013
"25","219","009",208.9228413919,,,"1",HU,25 219 009
"25","219","007",223.5544810051,,,"1",HU,25 219 007
"25","186","006",326.7426661581,CONJ HAB REVOLUCION,RAFAEL GALVAN L6 M186,"2",M1,25 186 006
"25","186","001",324.9590097011,CONJ HAB REVOLUCION,VIRGILIO CARDENAS L1  M186,"2",HM,25 186 001
"25","186","003",319.0550691867,CONJ HAB REVOLUCION,VIRGILIO CARDENAS L3  M186,"2",HM,25 186 003
"25","186","002",322.0127592605,CONJ HAB REVOLUCION,VIRGILIO CARDENAS L2  M186,"2",HM,25 186 002
"25","186","008",311.6383599025,CONJ HAB REVOLUCION,RAFAEL GALVAN L8 M186,"2",HM,25 186 008
"25","186","007",318.2756738244,CONJ HAB REVOLUCION,RAFAEL GALVAN L7 M186,"2",HM,25 186 007
"25","186","005",327.3283417454,CONJ HAB REVOLUCION,VIRGILIO CARDENAS L5  M186,"2",HM,25 186 005
"25","184","001",328.76516391,CONJ HAB REVOLUCION,RAFAEL GALVAN L1 M184,"2",HM,25 184 001
"25","184","010",340.4065720862,CONJ HAB REVOLUCION,BATALLONES ROJOS L   M184,"2",HM,25 184 010
"25","183","007",322.2015673687,CONJ HAB REVOLUCION,BATALLONES ROJOS L7 M183,"2",HM,25 183 007
"25","183","008",322.1750875232,CONJ HAB REVOLUCION,BATALLONES ROJOS L8  M183,"2",HM,25 183 008
"25","183","013",327.2483597956,CONJ HAB REVOLUCION,PEDRO N PERALES L13 M183,"2",HM,25 183 013
"25","183","011",255.627810449,CONJ HAB REVOLUCION,PEDRO N PERALES L11 M183,"2",HM,25 183 011
"25","183","010",287.289375399,CONJ HAB REVOLUCION,BATALLONES ROJOS L10 M183,"2",C,25 183 010
"25","183","003",319.5083618614,CONJ HAB REVOLUCION,BATALLONES ROJOS L3  M183,"2",HM,25 183 003
"25","183","018",328.0374027217,CONJ HAB REVOLUCION,PEDRO N PERALES L18 M183,"2",HM,25 183 018
"25","196","006",471.8576433177,EL OBISPO,LIBRADO RIVERA 501 ABCD,"2",HM,25 196 006
