REGION,MANZANA,LOTE,SHAPE_Area,RML,NOMBRE_COL,CALLE,NIVELES,US_ACT2016
"29","095","006",383.511265907,29 095 006,,,"2",HU
"29","095","005",404.466169328,29 095 005,,,"0",BU
"29","094","015",338.558046957,29 094 015,,,"2",HU
"29","094","006",383.482620387,29 094 006,,,"2",HU
"29","094","009",346.962386497,29 094 009,,,"3",HU
"29","094","010",359.618140094,29 094 010,,,"2",HU
"29","008","025",376.732813987,29 008 025,JARD SAN AGUSTIN,ARMENIA L25 M8,"2",HU
"29","004","023",301.801774786,29 004 023,JARDS DE SAN AGUSTIN,ANTIOQUIA L23 M4,"2",HU
"29","004","016",335.262709674,29 004 016,JARDINES SAN AGUSTIN,ANTOQUIA L16 M4,"0",HU
"29","004","009",294.56834879,29 004 009,JARDS DE SAN AGUSTIN,SAMARIA 207,"2",HU
"29","004","008",302.596869604,29 004 008,JARDS DE SAN AGUSTIN,SAMARIA 209,"2",HU
"29","004","020",286.618688841,29 004 020,JARDS SAN AGUSTIN,ANTIOQUIA 308,"2",HU
"29","004","022",291.279634567,29 004 022,JARD DE SAN AGUSTIN,ANTIOQUIA 312,"2",HU
"21","012","008",656.723745185,21 012 007,,,"6",HM
"21","012","009",647.202748548,21 012 009,,AVENIDA SAN ANGEL 134,"0",S
"21","012","021",833.240752219,21 012 021,COMERCIAL ALPINO,AVE SAN ANGEL 134,"6",HM
"21","012","010",632.450806233,21 012 010,COMERCIAL ALPINO,AVENIDA SAN ANGEL 136,"6",HM
"21","012","012",1240.09733597,21 012 012,,,"6",HM
"21","012","014",1475.86452951,21 012 014,,,"8",HM
"21","012","018",931.534058536,21 012 018,,AV SAN ANGEL 152,"4",S
"21","039","005",6688.2559592,21 039 005,,,"0",BU
"21","039","004",6187.14315368,21 039 004,,,"0",BU
"21","038","001",3240.66563647,21 038 001,,,"0",EA
"21","037","001",5012.93978352,21 037 001,,,"0",HU
"21","037","002",3622.59775018,21 037 002,,,"0",HU
"21","025","011",371.984300476,21 025 011,RESID CHIPINQUE,ARQUIMEDES L11 M25,"3",HU
"29","003","021",479.597794442,29 003 021,JAR SAN AGUSTIN,SAMARIA 210,"3",HU
"29","003","020",453.963133643,29 003 020,JARD DE SAN AGUSTIN,SAMARIA 208,"2",HU
"29","003","008",302.479450741,29 003 008,JAR SAN AGUSTIN,DAMASCO 119,"2",HU
"29","003","007",301.958741944,29 003 007,JARD DE SAN AGUSTIN,DAMASCO 121,"2",HU
"29","003","023",301.162337735,29 003 023,JARDINES SAN AGUSTIN,SAMARIA L 23 M 3,"2",HU
"29","003","024",296.39248106,29 003 024,JARD DE SAN AGUSTIN,SAMARIA L 24 M 3,"0",BU
"29","003","025",294.809862,29 003 025,JARDS DE SN AGUSTIN,SAMARIA 218,"2",HU
"29","003","026",290.011265561,29 003 026,JDIN DE SN AGUSTIN,SAMARIA 220,"2",HU
"29","003","017",286.310601885,29 003 017,JARD SAN AGUSTIN,SAMARIA 202,"2",HU
"29","001","012",434.653320383,29 001 012,JDIN SAN AGUSTIN,DAMASCO 102,"2",HU
"29","110","009",358.944623082,29 110 009,,,"2",HU
"29","110","008",350.143037725,29 110 008,,,"0",HU
"21","028","007",1384.8639078,21 028 007,,ATENAS L7 M28 RESIDENCIAL CHIPINQUE,"0",EA
"21","028","020",221.621230996,21 028 020,,,"0",HU
"21","028","009",349.492028634,21 028 009,RESID CHIPINQUE,ATENAS 418,"2",HU
"21","028","011",369.087265581,21 028 011,RESID CHIPINQUE,ATENAS 414,"2",HU
"21","028","013",362.78266652,21 028 013,RESID CHIPINQUE,ATENAS 410,"2",HU
"21","028","015",356.14643618,21 028 015,RESID CHIPINQUE,ATENAS 406,"2",HU
"21","028","017",356.794997241,21 028 017,RESID CHIPINQUE,ATENAS L17 M28,"2",HU
"21","028","018",349.507625244,21 028 018,RESID CHIPINQUE,ATENAS L18 M28,"2",HU
"21","028","019",1445.62102451,21 028 019,,ATENAS L19 M28 RESIDENCIAL CHIPINQU,"0",EA
"21","028","016",353.984867009,21 028 016,RESID CHIPINQUE,ATENAS 404,"2",HU
"21","028","014",357.49738705,21 028 014,RESID CHIPINQUE,ATENAS 408,"2",HU
"21","028","012",358.698664733,21 028 012,RESID CHIPINQUE,ATENAS 412,"2",HU
"21","028","010",330.58504708,21 028 010,RESID CHIPINQUE,ATENAS 416,"2",HU
"21","028","008",328.917821969,21 028 008,RESID CHIPINQUE,ATENAS 420,"3",HU
"21","026","014",360.438394029,21 026 014,RESID CHIPINQUE,ARQUIMEDES 307,"2",HU
"21","026","037",311.289587142,21 026 037,RESID CHIPINQUE,PLATON 310,"2",HU
"21","026","015",374.156167749,21 026 015,RESID CHIPINQUE,ARQUIMEDES 305,"2",HU
"21","026","036",321.557634779,21 026 036,RESID CHIPINQUE,PLATON 308,"2",HU
"21","026","016",364.659598784,21 026 016,RESID CHIPINQUE,ARQUIMEDES 303,"2",HU
"21","026","035",316.350767758,21 026 035,RESID CHIPINQUE,PLATON 306,"1",HU
"21","026","033",488.517800735,21 026 033,RESID CHIPINQUE,PLATON L33 M26,"1",HU
"21","026","020",337.424617843,21 026 020,RESID CHIPINQUE,ARQUIMEDES 209,"2",HU
"21","026","029",339.370732641,21 026 029,RES CHIPINQUE,PLATON L29 M26,"2",HU
"21","026","030",351.999740406,21 026 030,RESID CHIPINQUE,PLATON 212,"2",HU
"21","026","034",313.352134484,21 026 034,RESID CHIPINQUE,PLATON 304,"2",HU
"21","026","026",447.903076696,21 026 026,RESIDENCIAL CHIPINQU,PLATON 204,"2",HU
"21","026","023",387.060785727,21 026 023,RES CHIPINQUE,ARQUIMEDES 203,"2",HU
"21","026","052",317.46270964,21 026 052,RESID CHIPINQUE,PLATON 206 INT,"1",HU
"21","026","002",627.321900582,21 026 002,RESID CHIPINQUE,ARQUIMEDES 409,"1",HU
"27","059","045",594.648595639,27 059 045,,,"3",HU
"27","059","047",654.480810584,27 059 047,,,"3",HU
"27","059","027",906.5833555,27 059 027,,,"3",HU
"27","059","042",764.441895064,27 059 042,,,"3",HU
"27","059","046",609.441310574,27 059 046,,,"0",BU
"27","056","017",863.147299394,27 056 017,SAN AGUSTIN CAMPESTRE,MAR IBERICO 907,"3",HU
"27","056","016",1024.72964471,27 056 016,SAN AGUSTIN CAMPESTRE,MAR IBERICO 909,"0",HU
"27","056","026",838.781487562,27 056 026,SAN AGUSTIN CAMPESTRE,MAR MEDITERRANEO 214,"3",HU
"27","056","029",555.173735426,27 056 029,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE 620,"3",HU
"27","055","001",680.209367525,27 055 001,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE 627,"0",HU
"29","110","011",336.310625811,29 110 011,,,"2",HU
"29","110","007",369.96171399,29 110 007,,,"2",HU
"29","008","005",367.414429546,29 008 005,JARD DE SAN AGUSTIN,ANTIOQUIA 311,"2",HU
"29","008","016",483.255900252,29 008 016,JARD DE SAN AGUSTIN,ARMENIA 400,"2",HU
"29","008","010",455.149418751,29 008 010,JARD DE SAN AGUSTIN,ANTIOQUIA 301,"2",HU
"29","008","014",397.332489728,29 008 014,JARD DE SAN AGUSTIN,CARTAGENA L14 M8,"2",HU
"29","008","009",408.466909294,29 008 009,JARD DE SAN AGUSTIN,ANTIOQUIA 303,"2",HU
"29","008","006",442.798387524,29 008 006,JDIN DE SN AGUSTIN,ANTIOQUIA L6 M8,"0",BU
"29","011","003",1267.69976363,29 011 003,JARDINES SAN AGUSTIN,DECAPOLIS 802,"2",HU
"29","011","002",380.120099841,29 011 002,JAR DE SAN AGUSTIN,DECAPOLIS 804,"2",HU
"29","011","007",361.356426485,29 011 007,JARD DE SAN AGUSTIN,DECAPOLIS L7 M11,"0",BU
"29","005","002",334.69064436,29 005 002,JARDINES SAN AGUSTIN,CARTAGENA 102,"2",HU
"29","005","001",430.530977926,29 005 001,JAR DE SAN AGUSTIN,CARTAGENA 100,"2",HU
"21","012","019",7491.48793986,21 012 019,,AVENIDA SAN ANGEL COMERCIAL ALPINO,"0",EA
"27","060","038",291.322126613,27 061 038,SAN AGUSTIN CAMPESTRE,,"0",EA
"21","026","004",316.990474435,21 026 004,RESID CHIPINQUE,ARQUIMEDES 403,"2",HU
"21","026","049",296.548197485,21 026 049,RESID CHIPINQUE,ATENAS 407,"2",HU
"21","026","005",334.560427546,21 026 005,RESID CHIPINQUE,ARQUIMEDES 403,"1",HU
"21","026","048",314.3499037,21 026 048,RESID CHIPINQUE,ATENAS L48 M26,"2",HU
"21","026","047",306.949703721,21 026 047,RESID CHIPINQUE,ATENAS 403,"2",HU
"21","028","006",302.371778379,21 028 006,RESID CHIPINQUE,ATENAS L6 M28,"2",HU
"21","028","001",252.355147612,21 028 001,RESID CHIPINQUE,FLORENCIA 322,"2",HU
"21","028","003",231.40614223,21 028 003,RESID CHIPINQUE,ATENAS 413,"2",HU
"21","028","004",322.29456163,21 028 004,RESID CHIPINQUE,ATENAS L4 M28,"2",HU
"21","028","002",233.240999203,21 028 002,RESID CHIPINQUE,FLORENCIA 324,"2",HU
"21","028","005",329.569121736,21 028 005,RESID CHIPINQUE,ATENAS L5 M28,"2",HU
"21","023","015",347.543227878,21 023 015,RESID CHIPINQUE,SOCRATES 104,"2",HU
"21","023","014",268.947846684,21 023 014,RESID CHIPINQUE,SOCRATES 400,"2",HU
"21","023","003",452.658717812,21 023 003,RES CHIPINQUE,TEMISTOCLES S/N,"0",BU
"27","055","002",506.588670628,27 055 002,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE 625,"2",HU
"27","055","003",493.026213314,27 055 003,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE 623,"2",HU
"27","055","004",688.274941395,27 055 004,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE 621,"0",HU
"27","055","013",716.408457258,27 055 013,SAN AGUSTIN CAMPESTRE,MAR DE BERING 307,"0",HU
"27","055","014",508.593223927,27 054 014,SAN AGUSTIN CAMPESTRE,MAR EGEO 306,"0",HU
"27","053","004",589.491366035,27 053 004,SAN AGUSTIN CAMPESTRE,MAR DE ARAL  527,"0",HU
"27","053","002",628.212460305,27 053 002,SAN AGUSTIN CAMPESTRE,MAR DE ARAL 531,"0",HU
"27","053","001",519.938391065,27 053 001,SAN AGUSTIN CAMPESTRE,MAR DE ARAL 305,"0",HU
"27","053","005",532.732514336,27 053 005,SAN AGUSTIN CAMPESTRE,MAR DE ARAL 525,"2",HU
"27","053","003",598.1272662,27 053 003,SAN AGUSTIN CAMPESTRE,MAR DE ARAL 529,"2",HU
"27","058","039",801.298527013,27 058 039,SAN AGUSTIN CAMPESTRE,MAR CASPIO 817,"3",HU
"27","058","018",831.878226642,27 058 018,SAN AGUSTIN CAMPESTRE,MAR ROJO 717,"0",HU
"27","058","034",697.617201956,27 058 034,SAN AGUSTIN CAMPESTRE,MAR MEDITERRANEO 215,"3",HU
"29","005","018",767.881075349,29 005 018,JARD DE SAN ANGEL,ALEJANDRIA 301,"2",HU
"29","005","017",341.249924508,29 005 017,JARD DE SAN AGUSTIN,ALEJANDRIA 203,"2",HU
"29","005","011",327.131145275,29 005 011,JARD SAN AGUSTIN,BIZANCIO 317,"2",HU
"29","005","010",318.533366312,29 005 010,JAR SAN AGUSTIN,BIZANCIO 319,"2",HU
"29","005","009",422.742411968,29 005 009,JDIN SAN AGUSTIN,BIZANCIO 321,"2",HU
"29","005","008",435.571434431,29 005 008,JARDINES SAN AGUSTIN,CARTAGENA 114,"2",HU
"29","005","004",537.443018517,29 005 004,JARDINES SAN AGUSTIN,CARTAGENA 106,"2",HU
"29","005","003",381.44855424,29 005 003,JARDIN SAN AGUSTIN,CARTAGENA L3 M5,"2",HU
"29","005","012",351.457744309,29 005 012,JAR DE SAN AGUSTIN,BIZANCIO L12 M5,"0",BU
"29","005","013",513.251218557,29 005 013,JARD DE SAN AGUSTIN,BIZANCIO 313,"2",HU
"29","005","014",456.988611834,29 005 014,JARD SAN AGUSTIN,BIZANCIO 311,"2",HU
"29","021","001",4255.94993706,29 021 001,JARD DE SAN AGUSTIN,CARTAGENA L1 M21,"0",EA
"29","021","010",380.886149563,29 021 010,JARD DE SAN AGUSTIN,BIZANCIO 501,"2",HU
"27","060","003",719.498541405,27 060 003,SAN AGUSTIN CAMPESTRE,MAR IBERICO 966,"0",HU
"21","013","006",2296.28932301,21 013 006,,,"0",EA
"21","013","002",441.414516127,21 013 001,RES CHIPINQUE,SOCRATES 401,"3",HU
"21","025","016",286.878374296,21 025 016,RESID CHIPINQUE,ARQUIMEDES 128,"2",HU
"21","025","012",439.958041782,21 025 012,RESID CHIPINQUE,ARQUIMEDES L12 M25,"2",HU
"21","025","010",328.148183022,21 025 010,RESID CHIPINQUE,ARQUIMIDES 116,"2",HU
"21","025","008",294.729357219,21 025 008,RESID CHIPINQUE,ARQUIMEDES L8 M25,"3",HU
"21","025","006",353.042477617,21 025 006,RESID CHIPINQUE,ARQUIMEDES 108,"2",HU
"21","025","001",324.343686856,21 025 001,RESID CHIPINQUE,SOCRATES L1 M25,"3",HU
"21","025","002",310.476390674,21 025 002,RESID CHIPINQUE,ARQUIMEDES L2 M25,"0",BU
"21","025","004",327.885621555,21 025 004,CHIPINQUE,ARQUIMEDES 104,"2",HU
"21","025","014",403.929060867,21 025 014,RESID CHIPINQUE,ARQUIMEDES 124,"2",HU
"21","025","017",6251.12799309,21 025 017,,ARQUIMEDES L17 M25 RESID CHIPINQUE,"0",EA
"21","023","026",430.868324005,21 023 026,RESID CHIPINQUE,PLATON 124,"2",HU
"21","023","027",392.253058106,21 023 027,RESID CHIPINQUE,PLATON 126,"2",HU
"21","023","013",307.994053204,21 023 013,RESID CHIPINQUE,TEMISTOCLES L13 M23,"0",BU
"21","023","017",302.204043089,21 023 017,RESID CHIPINQUE,PLATON 106,"0",HU
"21","023","016",297.506287376,21 023 016,RESID CHIPINQUE,PLATON 106,"2",HU
"21","023","011",301.958878506,21 023 011,RESID CHIPINQUE,TEMISTOCLES 107,"2",HU
"21","023","012",301.131374901,21 023 012,RESID CHIPINQUE,TEMISTOCLES 103,"2",HU
"21","023","018",621.20047258,21 023 018,RES CHIPINQUE,PLATON 108,"3",HU
"21","023","010",320.992577439,21 023 010,RESID CHIPINQUE,TEMISTOCLES 109,"2",HU
"21","023","009",310.906988441,21 023 009,RESID CHIPINQUE,TEMISTOCLES 121,"2",HU
"21","023","021",309.092486512,21 023 021,RES CHIPINQUE,PLATON 114,"2",HU
"21","023","008",320.000816013,21 023 008,RESID CHIPINQUE,TEMISTOCLES 107,"2",HU
"21","023","022",309.29479193,21 023 022,RES CHIPINQUE,PLATON 116,"2",HU
"21","023","007",308.523432735,21 023 007,RESID CHIPINQUE,TEMISTOCLES 183,"2",HU
"21","023","023",305.696289701,21 023 023,RESID CHIPINQUE,PLATON L23 M23,"0",HU
"27","058","030",767.77760981,27 058 030,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE 606,"3",HU
"27","058","027",533.927765821,27 058 027,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE  108,"3",HU
"27","058","026",540.728112234,27 058 026,SAN AGUSTIN CAMPESTRE,MAR ADRIATICO 701,"3",HU
"27","051","023",493.135432625,27 051 023,SAN AGUSTIN CAMPESTRE,MAR EGEO 419,"0",BU
"27","051","022",481.124014698,27 051 022,SAN AGUSTIN CAMPESTRE,MAR EGEO 417,"2",HU
"27","051","021",482.140786529,27 051 021,SAN AGUSTIN CAMPESTRESAN AGUSTIN CAMPEST,MAR EGEO 415,"2",HU
"27","051","020",473.310391103,27 051 020,SAN AGUSTIN CAMPESTRE,MAR EGEO 413,"2",HU
"27","051","013",504.825713694,27 051 013,SAN AGUSTIN CAMPESTRE,MAR GEO 400,"2",HU
"27","051","005",579.997596924,27 051 005,SAN AGUSTIN CAMPESTRE,MAR DE ARAL 511,"3",HU
"27","051","030",532.819744968,27 051 030,SAN AGUSTIN CAMPESTRE,MAR EGEO 414,"2",HU
"27","051","024",523.536563998,27 051 024,SAN AGUSTIN CAMPESTRE,MAR EGEO 402,"2",HU
"27","051","025",513.026010119,27 051 025,SAN AGUSTIN CAMPESTRE,MAR EGEO 404,"2",HU
"27","051","033",528.534492824,27 051 033,SAN AGUSTIN CAMPESTRE,MAR MEDITERRANEO 203,"2",HU
"29","021","009",342.482151721,29 021 009,JARD SAN AGUSTIN,BIZANCIO 503,"2",HU
"29","021","008",314.849100858,29 021 008,JAR SAN AGUSTIN,BIZANCIO 505,"2",HU
"29","021","007",275.987093513,29 021 007,JAR DE SAN AGUSTIN,BIZANCIO 507,"2",HU
"29","021","006",374.481787473,29 021 006,JARDINES SAN AGUSTIN,BIZANCIO 509,"2",HU
"29","021","002",459.198363052,29 021 002,JAR DE SAN AGUSTIN,CARTAGENA 500,"2",HU
"29","021","005",365.511157024,29 021 005,JARD DE SAN AGUSTIN,CARTAGENA 506,"2",HU
"29","023","007",331.314944105,29 023 007,JARDS SAN AGUSTIN,BIZANCIO 611,"2",HU
"29","023","008",365.175443486,29 023 008,RESID SAN AGUSTIN,BIZANCIO 609,"2",HU
"29","023","009",351.373811923,29 023 009,JARDINES SAN AGUSTIN,BIZANCIO 607,"2",HU
"29","023","012",404.437698436,29 023 012,JARD DE SAN AGUSTIN,BIZANCIO L12 M23,"2",HU
"29","023","015",265.882243936,29 023 015,JARDINES SAN AGUSTIN,DECAPOLIS 605,"2",HU
"29","023","001",324.062917777,29 023 001,SAN AGUSTIN 2DO SEC,CIRENE 600,"2",HU
"29","023","002",273.095146789,29 023 002,RESID SAN AGUSTIN,CIRENE 602,"2",HU
"21","014","001",622.275816018,21 014 001,,SOCRATES 201,"2",HU
"21","014","005",517.171835898,21 014 005,RESIDENCIALCHIPINQUE,SOCRATES 217,"2",HU
"21","001","008",854.646593435,21 001 008,RESID CHIPINQUE,SOCRATES 129,"1",HU
"21","016","001",453.625672248,21 016 001,RES CHIPINQUE,SOCRATES L1 M16,"2",HU
"21","016","004",310.985673181,21 016 004,RESID CHIPINQUE,SOCRATES 216,"2",HU
"21","016","005",699.49744064,21 016 005,RESID CHIPINQUE,MARCO TULIO 113,"1",HU
"21","016","006",644.412499583,21 016 006,RESID CHIPINQUE,MARCO TULIO 109,"1",HU
"21","016","008",586.841977138,21 016 008,RESID CHIPINQUE,MARCO TULIO 101,"2",HU
"21","017","001",478.203089434,21 017 001,RESID CHIPINQUE,FLORENCIA 117,"2",HU
"21","017","006",1073.04504676,21 017 006,RESID CHIPINQUE,B PASCUAL L5 M17,"2",HU
"21","023","006",309.384845068,21 023 006,RESID CHIPINQUE,TEMISTOCLES 115,"2",HU
"21","023","024",290.78660857,21 023 024,RESID CHIPINQUE,PLATON L24 M23,"3",HU
"21","023","005",325.475356995,21 023 005,RESID CHIPINQUE,TEMISTOCLES L5 M23,"2",HU
"21","023","025",298.540727185,21 023 025,RESID CHIPINQUE,PLATON 136,"2",HU
"21","023","004",310.696473742,21 023 004,RESID CHIPINQUE,TEMISTOCLES 119,"2",HU
"21","023","002",339.729373914,21 023 002,RESID CHIPINQUE,TEMISTOCLES L2 M23,"2",HU
"21","023","020",306.107823575,21 023 020,RESID CHIPINQUE,PLATON 112,"2",HU
"21","022","008",330.925786999,21 022 008,RESID CHIPINQUE,SOCRATES 308,"2",HU
"21","022","001",465.64116734,21 022 001,RESID CHIPINQUE,ARQUIMEDES Y TEMISTOCLE 110,"2",HU
"21","022","004",404.937519005,21 022 004,RESID CHIPINQUE,ARQUIMEDES L4 M22,"2",HU
"21","022","005",349.738997572,21 022 005,RESID CHIPINQUE,SOCRATES 101,"2",HU
"21","022","009",421.231028498,21 022 009,RESID CHIPINQUE,TEMISTOCLES 104,"2",HU
"21","022","007",320.047371427,21 022 007,RESIDENCIAL CHIPINQU,SOCRATES L7 M22,"2",HU
"21","022","006",326.796225549,21 022 006,RESID CHIPINQUE,SOCRATES 304,"2",HU
"21","022","010",458.396426188,21 022 010,RESID CHIPINQUE,TEMISTOCLES 106,"2",HU
"21","022","002",390.645565204,21 022 002,RESID CHIPINQUE,ARQUIMEDES L2 M22,"0",HU
"27","052","012",543.775714441,27 052 012,SAN AGUSTIN CAMPESTRE,MAR DE ARAL  504,"3",HU
"27","052","010",599.782740877,27 052 010,SAN AGUSTIN CAMPESTRE,MAR DE ARAL 500,"0",HU
"27","052","009",584.761506215,27 052 009,SAN AGUSTIN CAMPESTRE,MAR ADRIATICO 106,"0",HU
"27","052","006",582.773535245,27 052 006,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE 605,"3",HU
"27","052","004",468.966148545,27 052 004,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE 609,"3",HU
"27","052","003",524.21522154,27 052 003,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE  611,"3",HU
"27","052","002",491.691253862,27 052 002,SAN AGUSTIN CAMPESTRE,MAR DEL NORTE 613,"3",HU
"27","052","011",539.747744503,27 052 011,SAN AGUSTIN CAMPESTRE,MAR DE ARAL 502,"3",HU
"27","057","018",556.463883487,27 057 018,SAN AGUSTIN CAMPESTRE,MAR  ADRIATICO 710,"3",HU
"27","057","008",1209.86160663,27 057 008,SAN AGUSTIN CAMPESTRE,MAR MUERTO 759,"3",HU
"27","058","022",478.87661785,27 058 022,SAN AGUSTIN CAMPESTRE,MAR ROJO 709,"3",HU
"27","058","025",584.138633423,27 058 025,SAN AGUSTIN CAMPESTRE,MAR ROJO 703,"3",HU
"27","058","024",561.775053478,27 058 024,SAN AGUSTIN CAMPESTRE,MAR ROJO  705,"3",HU
"29","023","003",294.724864916,29 023 003,RESID SAN AGUSTIN,CIRENE 604,"2",HU
"29","023","005",322.664100961,29 023 005,RESID SAN AGUSTIN,CIRENE 608,"2",HU
"29","023","014",285.812298861,29 023 014,JARD SAN AGUSTIN,DECAPOLIS 603,"2",HU
"29","023","017",300.30546239,29 023 017,JARD SAN AGUSTIN,DECAPOLIS L17 M23,"2",HU
"29","005","016",371.703399711,29 005 016,JARD SAN AGUSTIN,ALEJANDRIA L16 M5,"2",HU
"29","005","015",374.446848504,29 005 015,JARD SAN AGUSTIN,ALEJANDRIA 309,"2",HU
"29","005","005",334.095463129,29 005 005,JAR DE SAN AGUSTIN,CARTAGENA L5 M5,"0",BU
"29","005","006",320.466649378,29 005 006,JAR DE SAN AGUSTIN,CARTAGENA 110,"2",HU
"29","005","007",327.29554028,29 005 007,JARD DE SN AGUSTIN,CARTAGENA 112,"2",HU
"29","021","004",319.35108491,29 021 004,JARD DE SAN AGUSTIN,CARTAGENA L4 M21,"2",HU
"29","021","003",346.121704738,29 021 003,JAR SN AGUSTIN,CARTAGENA 502,"2",HU
"29","023","011",358.678763982,29 023 011,JARD DE SAN AGUSTIN,BIZANCIO 603,"2",HU
"21","017","011",299.68758464,21 017 011,RESID CHIPINQUE,FLORENCIA 129 Y B PASCAL,"2",HU
"21","017","010",548.271091858,21 017 010,RES CHIPINQUE,FLORENCIA 121,"1",HU
"21","026","024",366.675080197,21 026 024,RESID CHIPINQUE,ARQUIMEDES 201,"2",HU
"21","026","025",428.915428931,21 026 025,RESID CHIPINQUE,PLATON 202,"2",HU
"21","026","038",638.827777293,21 026 038,RESID CHIPINQUE,PLATON 312,"2",HU
"21","026","043",315.706003256,21 026 043,RES CHIPINQUE,PLATON 322,"2",HU
"21","026","044",428.263114901,21 026 044,RES CHIPINQUE,ATENAS 401,"2",HU
"21","026","045",448.736817265,21 026 045,RESID CHIPINQUE,ATENAS 399,"1",HU
"21","026","007",424.117208012,21 026 007,RESID CHIPINQUE,ARQUIMEDES 321,"2",HU
"21","026","010",340.464763527,21 026 010,RESID CHIPINQUE,ARQUIMEDES 315,"2",HU
"21","026","019",361.308278709,21 026 019,RESID CHIPINQUE,ARQUIMEDES 211,"2",HU
"21","026","046",315.785042945,21 026 046,RESID CHIPINQUE,ATENAS 401,"2",HU
"21","026","051",306.102557328,21 026 051,RESID CHIPINQUE,FLORENCIA 327 Y ATENAS,"2",HU
"21","022","003",331.72027627,21 022 003,RESID CHIPINQUE,ARQUIMEDES 103,"2",HU
"21","021","012",307.746836024,21 021 012,RESID CHIPINQUE,SOCRATES L12 M21,"2",HU
"21","024","002",343.17168903,21 024 002,RESID CHIPINQUE,PLATON 123,"2",HU
"21","024","013",373.356823447,21 024 013,RESID CHIPINQUE,PLATON 101,"2",HU
"21","024","014",1952.27840883,21 024 014,,,"0",BU
"21","024","017",1294.97206121,21 024 017,,,"0",HU
"21","027","019",342.695206305,21 027 019,RESID CHIPINQUE,PLATON L19 M27,"2",HU
"21","027","018",403.457279172,21 027 018,RESID CHIPINQUE,PLATON 203,"0",BU
"21","027","015",320.240422415,21 027 015,RESID CHIPINQUE,PLATON 209,"2",HU
"21","027","012",351.334085372,21 027 012,RESID CHIPINQUE,PLATON 215,"2",HU
"21","027","006",650.265301351,21 027 006,R CHIPINQUE,PLATON 307,"2",HU
"21","027","005",306.837449066,21 027 005,RESID CHIPINQUE,PLATON 311,"2",HU
"21","027","001",394.392141977,21 027 001,RES CHIPINQUE,PLATON 319,"2",HU
"21","027","020",1894.59544734,21 027 020,,,"0",BU
"27","058","023",722.92652902,27 058 023,SAN AGUSTIN CAMPESTRE,MAR ROJO 707,"3",HU
"29","058","006",285.323177322,23 058 006,,,"3",HU
"29","058","025",381.129028224,29 058 025,,,"2",HU
"29","058","008",663.331488197,29 058 008,,,"2",HU
"29","058","010",338.341179174,23 058 010,,,"2",HU
"29","058","011",282.022612168,23 058 011,,,"3",HU
"29","058","014",325.758711551,23 058 014,,,"3",HU
"29","058","015",379.915985664,23 058 015,,,"2",HU
"29","058","020",279.536468057,29 058 020,,,"3",HU
"29","110","019",391.49031645,29 110 019,,,"0",HU
"29","110","010",365.840474171,29 110 010,,,"2",HU
"29","110","006",428.200414312,29 110 006,,,"0",HU
"27","058","004",883.089534529,27 058 004,SAN AGUSTIN CAMPESTRE,MAR ROJO  743,"0",BU
"27","058","038",790.565550848,27 058 038,SAN AGUSTIN CAMPESTRE,MAR CASPIO,"0",BU
"27","058","056",1286.58634038,27 058 056,,,"0",HU
"27","058","047",929.917873648,27 058 047,,,"0",BU
"27","058","049",1080.53409915,27 058 049,,,"0",HU
"27","058","014",854.987548549,27 058 014,SAN AGUSTIN CAMPESTRE,MAR ROJO  725,"0",HU
"27","058","002",777.483348528,27 058 002,SAN AGUSTIN CAMPESTRE,MAR ROJO 747,"3",HU
"27","058","019",651.980226384,27 058 019,SAN AGUSTIN CAMPESTRE,MAR ROJO 715,"3",HU
"27","058","031",673.192714425,27 058 031,SAN AGUSTIN CAMPESTRE,MAR MEDITERRANEO,"0",BU
"27","058","020",683.184719838,27 058 020,SAN AGUSTIN CAMPESTRE,MAR ROJO 713,"0",BU
"27","058","021",634.607126284,27 058 021,SAN AGUSTIN CAMPESTRE,MAR ROJO 711,"0",BU
"27","058","033",819.084542832,27 058 033,SAN AGUSTIN CAMPESTRE,MAR MEDITERRANEO,"3",HU
,,,155.454819155,,,,"0",HU
"10","001","307",725.182295563,10 001 307,,,"0",HU
"29","029","023",155.29753181,29 029 023,LOMAS DEL CAMPESTRE,LOMAS DEL CHAPULTEPEC 103,"1",HU
"29","029","021",324.812348813,29 029 021,LOMAS DEL CAMPESTRE,LOMAS DE CHAPULTEPEC 107,"2",HU
"10","001","372",192.610376847,10 001 372,,,"0",HU
"29","077","066",1643.83440475,29 077 066,,,"0",BU
"29","077","068",1615.93799596,29 077 068,,,"0",BU
"29","095","003",499.329835292,29 095 003,,,"0",HU
"10","001","308",956.415162903,10 001 308,,,"2",HU
"29","095","002",517.058843633,29 095 002,,,"2",HU
"29","095","039",442.522933591,29 095 039,,,"0",HU
"29","095","040",488.435367457,29 095 040,,,"0",HU
